name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
eukaryota,dayhoff6,47,6,0.03926526260497696,58338714,36.573108768031254,7.765956851442221,-28.807151916589035
eukaryota,dayhoff6,48,6,0.03930681787013738,58366706,37.35126001841489,7.766165184035009,-29.58509483437988
eukaryota,dayhoff6,49,6,0.03934452248626441,58388147,38.129411268798535,7.766324692746672,-30.363086576051863
eukaryota,dayhoff6,50,6,0.03938528128815651,58405299,38.90756251918218,7.766452251599711,-31.14111026758247
eukaryota,hp2,2,2,2.5600060416089115e-30,4,0.6020599913279624,0.6020599913279624,0.0
eukaryota,hp2,3,2,4.0960096665742584e-29,8,0.9030899869919435,0.9030899869919435,0.0
eukaryota,hp2,4,2,6.5536154665188135e-28,16,1.2041199826559248,1.2041199826559248,0.0
eukaryota,hp2,5,2,1.0485784746430102e-26,32,1.505149978319906,1.505149978319906,0.0
eukaryota,hp2,6,2,1.6777255594288163e-25,64,1.806179973983887,1.806179973983887,0.0
eukaryota,hp2,7,2,2.684360895086106e-24,128,2.1072099696478683,2.1072099696478683,0.0
eukaryota,hp2,8,2,4.2949774321377696e-23,256,2.4082399653118496,2.4082399653118496,0.0
eukaryota,hp2,9,2,6.871963891420431e-22,512,2.709269960975831,2.709269960975831,0.0
eukaryota,hp2,10,2,1.099514222627269e-20,1024,3.010299956639812,3.010299956639812,0.0
eukaryota,hp2,11,2,1.7592227562036304e-19,2048,3.3113299523037933,3.3113299523037933,0.0
eukaryota,hp2,12,2,2.8147564099258087e-18,4096,3.612359947967774,3.612359947967774,0.0
eukaryota,hp2,13,2,4.503610255881294e-17,8192,3.9133899436317554,3.9133899436317554,0.0
eukaryota,hp2,14,2,7.204017347708967e-16,16384,4.214419939295737,4.214419939295737,0.0
eukaryota,hp2,15,2,1.1525020700227788e-14,32768,4.515449934959718,4.515449934959718,0.0
eukaryota,hp2,16,2,1.8422030221505808e-13,65536,4.816479930623699,4.816479930623699,0.0
eukaryota,hp2,17,2,2.9419499393167334e-12,131072,5.11750992628768,5.11750992628768,0.0
eukaryota,hp2,18,2,4.695270396763469e-11,262144,5.418539921951662,5.418539921951662,0.0
eukaryota,hp2,19,2,7.47696632266665e-10,524288,5.719569917615643,5.719569917615643,0.0
eukaryota,hp2,20,2,1.1838176796873747e-08,1048576,6.020599913279624,6.020599913279624,0.0
eukaryota,hp2,21,2,1.8550317847389376e-07,2097152,6.321629908943605,6.321629908943605,0.0
eukaryota,hp2,22,2,2.8472354726536155e-06,4194079,6.622659904607587,6.622636606611191,-2.3297996396109966e-05
eukaryota,hp2,23,2,4.103600746448083e-05,8342416,6.923689900271568,6.921291842426603,-0.0023980578449647183
eukaryota,hp2,24,2,0.00044380026872021963,15681075,7.224719895935548,7.195375831981385,-0.02934406395416289
eukaryota,hp2,25,2,0.002545361058825693,25425169,7.52574989159953,7.405263848341036,-0.12048604325849332
eukaryota,hp2,26,2,0.007492496569592202,34789025,7.826779887263511,7.541442257346225,-0.2853376299172856
eukaryota,hp2,27,2,0.01385795954456493,41887099,8.127809882927492,7.622080283208691,-0.5057295997188014
eukaryota,hp2,28,2,0.019501515397978446,46573803,8.428839878591473,7.66814170184686,-0.7606981767446133
eukaryota,hp2,29,2,0.02360342003064457,49476211,8.729869874255455,7.6943964329781025,-1.035473441277352
eukaryota,hp2,30,2,0.026363016594652303,51249669,9.030899869919436,7.709691064811934,-1.321208805107502
eukaryota,hp2,31,2,0.028163320695820615,52355136,9.331929865583417,7.718959292071184,-1.612970573512233
eukaryota,hp2,32,2,0.02938621594920728,53074379,9.632959861247398,7.72488492137876,-1.908074939868638
eukaryota,hp2,33,2,0.030256635284388506,53572536,9.93398985691138,7.7289422053562,-2.20504765155518
eukaryota,hp2,34,2,0.030902412058681376,53940390,10.23501985257536,7.731914082165734,-2.5031057704096265
eukaryota,hp2,35,2,0.03141797732176626,54232361,10.536049848239342,7.734258511810557,-2.801791336428785
eukaryota,hp2,36,2,0.03182997735173849,54472754,10.837079843903323,7.736179332621547,-3.1009005112817762
eukaryota,hp2,37,2,0.03222123764670429,54680135,11.138109839567305,7.73782957812846,-3.4002802614388443
eukaryota,hp2,38,2,0.03255188696015997,54864676,11.439139835231286,7.739292818843724,-3.6998470163875616
eukaryota,hp2,39,2,0.03286341719196376,55029373,11.740169830895267,7.740594564524923,-3.9995752663703446
eukaryota,hp2,40,2,0.03312010603462788,55177100,12.041199826559248,7.741758871078032,-4.2994409554812165
eukaryota,hp2,41,2,0.033379570109417854,55314685,12.34222982222323,7.742840443561913,-4.599389378661317
eukaryota,hp2,42,2,0.03360547944589479,55438988,12.64325981788721,7.743815293933709,-4.899444523953502
eukaryota,hp2,43,2,0.03381621336074956,55552529,12.944289813551192,7.744703834757424,-5.199585978793768
eukaryota,hp2,44,2,0.03401110565532952,55656105,13.245319809215173,7.745512809684033,-5.49980699953114
eukaryota,hp2,45,2,0.03419074630124101,55751242,13.546349804879155,7.74625454683658,-5.800095258042575
eukaryota,hp2,46,2,0.034356909928055936,55838593,13.847379800543136,7.7469344665629105,-6.100445333980225
eukaryota,hp2,47,2,0.034506481172730634,55917628,14.148409796207117,7.747548740556653,-6.400861055650464
eukaryota,hp2,48,2,0.03464387988959567,55987918,14.449439791871097,7.748094317862492,-6.701345474008605
eukaryota,hp2,49,2,0.034762124577905354,56054438,14.750469787535078,7.748610002704581,-7.001859784830497
eukaryota,hp2,50,2,0.0348651743207107,56111872,15.05149978319906,7.749054757844579,-7.30244502535448
