name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
mammalia,protein20,39,20,0.0020411456031335646,23885386,50.74016983089527,7.378132264096051,-43.362037566799216
mammalia,protein20,40,20,0.0020546523472513762,23932482,52.04119982655925,7.378987740945552,-44.662212085613696
mammalia,protein20,41,20,0.0020691746774590624,23976475,53.34222982222323,7.379785333867997,-45.96244448835523
mammalia,protein20,42,20,0.002081442696504723,24017211,54.64325981788721,7.380522573523366,-47.26273724436385
mammalia,protein20,43,20,0.0020931302106086567,24054597,55.944289813551194,7.381198085323293,-48.5630917282279
mammalia,protein20,44,20,0.0021033256472109928,24089002,57.245319809215175,7.381818807683226,-49.86350100153195
mammalia,protein20,45,20,0.0021133958395554713,24120720,58.546349804879156,7.38239026728901,-51.163959537590145
mammalia,protein20,46,20,0.002122640873254407,24149780,59.84737980054314,7.382913178763671,-52.464466621779465
mammalia,protein20,47,20,0.002130932558704602,24176321,61.14840979620712,7.3833902133584175,-53.7650195828487
mammalia,protein20,48,20,0.0021375922061388944,24200206,62.4494397918711,7.383819062851609,-55.06562072901949
mammalia,protein20,49,20,0.0021450599451487205,24222037,63.75046978753508,7.384210663194319,-56.366259124340765
mammalia,protein20,50,20,0.0021512931318398943,24242075,65.05149978319906,7.384569790514109,-57.666929992684956
mammalia,dayhoff6,2,6,1.6796199638996066e-26,36,1.5563025007672873,1.5563025007672873,0.0
mammalia,dayhoff6,3,6,2.1767874732138902e-23,216,2.3344537511509307,2.3344537511509307,0.0
mammalia,dayhoff6,4,6,2.821116565285202e-20,1296,3.1126050015345745,3.1126050015345745,0.0
mammalia,dayhoff6,5,6,3.654286686999575e-17,7775,3.8907562519182184,3.890700397698875,-5.5854219343398626e-05
mammalia,dayhoff6,6,6,4.393574684818862e-14,45791,4.668907502301861,4.66078012790725,-0.008127374394611309
mammalia,dayhoff6,7,6,3.283781458490999e-11,239686,5.447058752685505,5.3796426677411535,-0.0674160849443517
mammalia,dayhoff6,8,6,9.107436011181194e-09,981647,6.225210003069149,5.991955343679823,-0.23325465938932588
mammalia,dayhoff6,9,6,7.10314701084038e-07,2946159,7.003361253452793,6.469256181392983,-0.53410507205981
mammalia,dayhoff6,10,6,1.5117889751316077e-05,6438588,7.781512503836437,6.808790635831184,-0.9727218680052525
mammalia,dayhoff6,11,6,9.675609869813855e-05,10445199,8.55966375422008,7.018916718493314,-1.540747035726767
mammalia,dayhoff6,12,6,0.000251749646532007,13460958,9.337815004603723,7.129075969197637,-2.2087390354060856
mammalia,dayhoff6,13,6,0.00039740156565535277,15220508,10.115966254987367,7.182429147698354,-2.9335371072890126
mammalia,dayhoff6,14,6,0.000501219828835787,16206264,10.89411750537101,7.209682909284742,-3.6844345960862688
mammalia,dayhoff6,15,6,0.0005738979747568722,16812302,11.672268755754654,7.22562718265124,-4.446641573103414
mammalia,dayhoff6,16,6,0.0006290025914558093,17237330,12.450420006138298,7.236469996055495,-5.213950010082804
mammalia,dayhoff6,17,6,0.0006743870477005663,17569832,13.228571256521942,7.244767608858882,-5.98380364766306
mammalia,dayhoff6,18,6,0.0007144120961136835,17849381,14.006722506905586,7.25162315977899,-6.755099347126595
mammalia,dayhoff6,19,6,0.0007511984818602174,18094606,14.78487375728923,7.257549131025938,-7.527324626263292
mammalia,dayhoff6,20,6,0.0007848278154435503,18315669,15.563025007672874,7.262822786374963,-8.30020222129791
mammalia,dayhoff6,21,6,0.0008168940194311447,18518005,16.341176258056517,7.267594197024069,-9.073582061032448
mammalia,dayhoff6,22,6,0.000847943762642814,18705028,17.11932750844016,7.27195836264042,-9.847369145799743
mammalia,dayhoff6,23,6,0.0008765812560244156,18879120,17.897478758823805,7.275981746950871,-10.621497011872934
mammalia,dayhoff6,24,6,0.0009047036349277399,19041721,18.675630009207445,7.27970619756874,-11.395923811638706
mammalia,dayhoff6,25,6,0.0009307356907119426,19193703,19.45378125959109,7.283158770322962,-12.170622489268126
mammalia,dayhoff6,26,6,0.0009565124715477223,19336556,20.231932509974733,7.286379125207845,-12.945553384766889
mammalia,dayhoff6,27,6,0.0009807222559828773,19470936,21.010083760358377,7.289386829273722,-13.720696931084655
mammalia,dayhoff6,28,6,0.0010041142137315246,19597331,21.78823501074202,7.292196927943166,-14.496038082798854
mammalia,dayhoff6,29,6,0.001025934989974706,19716783,22.566386261125665,7.2948360566843045,-15.271550204441361
mammalia,dayhoff6,30,6,0.0010477274193343114,19829505,23.34453751150931,7.297311873133608,-16.0472256383757
mammalia,dayhoff6,31,6,0.0010681873443528363,19936409,24.122688761892952,7.299646934721304,-16.82304182717165
mammalia,dayhoff6,32,6,0.0010875070184325996,20037377,24.900840012276596,7.301840869441541,-17.598999142835055
mammalia,dayhoff6,33,6,0.0011068161897612061,20133312,25.67899126266024,7.303915223721642,-18.375076038938598
mammalia,dayhoff6,34,6,0.0011254296375950974,20224399,26.457142513043884,7.305875624728722,-19.151266888315163
mammalia,dayhoff6,35,6,0.0011422475096347702,20310557,27.235293763427528,7.307721833730233,-19.927571929697294
mammalia,dayhoff6,36,6,0.0011595316362000012,20392551,28.01344501381117,7.309471557113361,-20.70397345669781
mammalia,dayhoff6,37,6,0.001175283434652291,20470584,28.791596264194816,7.311130232714267,-21.48046603148055
mammalia,dayhoff6,38,6,0.0011909235920352771,20544464,29.56974751457846,7.312694815109748,-22.257052699468712
mammalia,dayhoff6,39,6,0.0012054759352531064,20614767,30.347898764962103,7.314178430518113,-23.03372033444399
mammalia,dayhoff6,40,6,0.0012198995971333124,20681412,31.126050015345747,7.315580186398423,-23.810469828947326
mammalia,dayhoff6,41,6,0.0012332809874229227,20744528,31.904201265729387,7.3169035577802015,-24.587297707949187
mammalia,dayhoff6,42,6,0.0012457886189824305,20804415,32.682352516113035,7.318155508360455,-25.36419700775258
mammalia,dayhoff6,43,6,0.001258638641363512,20861397,33.46050376649668,7.3193433879388525,-26.141160378557828
mammalia,dayhoff6,44,6,0.0012706881512502606,20915232,34.23865501688032,7.320462686308998,-26.918192330571323
mammalia,dayhoff6,45,6,0.0012808802254993615,20966327,35.016806267263966,7.321522354959918,-27.69528391230405
mammalia,dayhoff6,46,6,0.0012916351450265513,21014552,35.79495751764761,7.322520135906919,-28.47243738174069
mammalia,dayhoff6,47,6,0.0013018519571104514,21060290,36.573108768031254,7.323464347121671,-29.249644420909583
mammalia,dayhoff6,48,6,0.0013114658905415007,21103493,37.35126001841489,7.324354344637694,-30.026905673777197
mammalia,dayhoff6,49,6,0.0013198866355666305,21144327,38.129411268798535,7.325193866601021,-30.804217402197516
mammalia,dayhoff6,50,6,0.0013290451953443944,21182848,38.90756251918218,7.325984349894842,-31.581578169287337
mammalia,hp2,2,2,2.5600060416089115e-30,4,0.6020599913279624,0.6020599913279624,0.0
mammalia,hp2,3,2,4.0960096665742584e-29,8,0.9030899869919435,0.9030899869919435,0.0
mammalia,hp2,4,2,6.5536154665188135e-28,16,1.2041199826559248,1.2041199826559248,0.0
mammalia,hp2,5,2,1.0485784746430102e-26,32,1.505149978319906,1.505149978319906,0.0
mammalia,hp2,6,2,1.6777255594288163e-25,64,1.806179973983887,1.806179973983887,0.0
mammalia,hp2,7,2,2.684360895086106e-24,128,2.1072099696478683,2.1072099696478683,0.0
mammalia,hp2,8,2,4.2949774321377696e-23,256,2.4082399653118496,2.4082399653118496,0.0
mammalia,hp2,9,2,6.871963891420431e-22,512,2.709269960975831,2.709269960975831,0.0
mammalia,hp2,10,2,1.099514222627269e-20,1024,3.010299956639812,3.010299956639812,0.0
mammalia,hp2,11,2,1.7592227562036304e-19,2048,3.3113299523037933,3.3113299523037933,0.0
mammalia,hp2,12,2,2.8147564099258087e-18,4096,3.612359947967774,3.612359947967774,0.0
mammalia,hp2,13,2,4.503610255881294e-17,8192,3.9133899436317554,3.9133899436317554,0.0
mammalia,hp2,14,2,7.204017347708967e-16,16384,4.214419939295737,4.214419939295737,0.0
mammalia,hp2,15,2,1.1525020700227788e-14,32768,4.515449934959718,4.515449934959718,0.0
mammalia,hp2,16,2,1.8422030221505808e-13,65536,4.816479930623699,4.816479930623699,0.0
mammalia,hp2,17,2,2.9419499393167334e-12,131072,5.11750992628768,5.11750992628768,0.0
mammalia,hp2,18,2,4.695270396763469e-11,262144,5.418539921951662,5.418539921951662,0.0
mammalia,hp2,19,2,7.47696632266665e-10,524288,5.719569917615643,5.719569917615643,0.0
mammalia,hp2,20,2,1.1838131400282959e-08,1048575,6.020599913279624,6.020599499103933,-4.1417569107693453e-07
mammalia,hp2,21,2,1.848222902725868e-07,2095196,6.321629908943605,6.321224656293662,-0.0004052526499433995
mammalia,hp2,22,2,2.5670456257081458e-06,4084666,6.622659904607587,6.611156550394191,-0.011503354213395767
mammalia,hp2,23,2,2.2345502471132868e-05,7123725,6.923689900271568,6.852707145871538,-0.07098275440003032
mammalia,hp2,24,2,9.749601622280469e-05,10466092,7.224719895935548,7.0197845479955365,-0.20493534794001178
mammalia,hp2,25,2,0.0002376322905047171,13255571,7.52574989159953,7.122398440240219,-0.4033514513593106
mammalia,hp2,26,2,0.0003971956868003829,15217135,7.826779887263511,7.182332893511164,-0.6444469937523465
mammalia,hp2,27,2,0.0005336393255427378,16484750,8.127809882927492,7.217082365222347,-0.910727517705145
mammalia,hp2,28,2,0.0006347685777712337,17281652,8.428839878591473,7.237585255515056,-1.191254623076417
mammalia,hp2,29,2,0.0007060288053976822,17792128,8.729869874255455,7.2502278943114575,-1.479641979943997
mammalia,hp2,30,2,0.0007576381860008028,18134821,9.030899869919436,7.258513273227955,-1.7723865966914811
mammalia,hp2,31,2,0.0007949167571320505,18379838,9.331929865583417,7.2643416791928495,-2.0675881863905676
mammalia,hp2,32,2,0.0008253645441775934,18567729,9.632959861247398,7.268758788872707,-2.3642010723746916
mammalia,hp2,33,2,0.0008501515880709861,18721464,9.93398985691138,7.27233980712971,-2.6616500497816693
mammalia,hp2,34,2,0.0008725887730673883,18853475,10.23501985257536,7.275391409408313,-2.9596284431670474
mammalia,hp2,35,2,0.0008925908482938568,18971324,10.536049848239342,7.278097641159031,-3.2579522070803115
mammalia,hp2,36,2,0.0009102171041076397,19079079,10.837079843903323,7.280557406276259,-3.5565224376270645
mammalia,hp2,37,2,0.0009282779809611596,19178931,11.138109839567305,7.282824396695987,-3.8552854428713177
mammalia,hp2,38,2,0.000944706598083856,19272675,11.439139835231286,7.284941997847575,-4.154197837383711
mammalia,hp2,39,2,0.0009606877303908824,19360970,11.740169830895267,7.286927112016507,-4.45324271887876
mammalia,hp2,40,2,0.0009755985175390517,19444476,12.041199826559248,7.2887962440443,-4.752403582514948
mammalia,hp2,41,2,0.000990236449967155,19523827,12.34222982222323,7.290564950732167,-5.051664871491063
mammalia,hp2,42,2,0.0010041828071255332,19599042,12.64325981788721,7.292234843586994,-5.351024974300217
mammalia,hp2,43,2,0.0010176561366672973,19670485,12.944289813551192,7.29381506811593,-5.650474745435262
mammalia,hp2,44,2,0.0010304718160101453,19738451,13.245319809215173,7.295313067860055,-5.950006741355119
mammalia,hp2,45,2,0.0010428948147968137,19803161,13.546349804879155,7.296734518306341,-6.249615286572814
mammalia,hp2,46,2,0.0010544929817880924,19864537,13.847379800543136,7.298078447031027,-6.549301353512109
mammalia,hp2,47,2,0.001065245532793563,19922943,14.148409796207117,7.299353492433742,-6.849056303773375
mammalia,hp2,48,2,0.0010759063928907392,19978348,14.449439791871097,7.300559573772532,-7.148880218098564
mammalia,hp2,49,2,0.00108614728918444,20031162,14.750469787535078,7.301706143280117,-7.448763644254961
mammalia,hp2,50,2,0.0010961825258130678,20081189,15.05149978319906,7.302789423654827,-7.748710359544232
